supplier_name,supplier_address,supplier_address_is_internal_manufacturing_site
II-VI Incorporated,"2251 Newlins Mill Road, Easton, Pennsylvania, United States",True
II-VI Incorporated,"1606 Rion Drive, Champaign, Illinois, United States",True
II-VI Incorporated,"141 Mount Bethel Road, Warren, New Jersey, United States",True
INB Electronics Limited,"Xiangshuihe Industrial Area, Dayawan Development District, Huizhou, Guangdong, China",True
INB Electronics Limited,"Chuangye Park, Taihe County, Ji'an, Jiangxi, China",True
INB Electronics Limited,"Building 2, Area 1, Industrial Area of Huaide Cuihai, Fengtang Road, Fuyong Street, Shenzhen, Guangdong, China",True
Infineon Technologies AG,"Wernerwerkstr. 2, Regensburg, Bavaria, Germany",True
Infineon Technologies AG,"Siemensstrabe 2, Villach, Oesterreich, Austria",True
Infineon Technologies AG,"Lot 10 & 11, Kulim Hi-Tech Park, Kedah Darul Aman, Jalan Hi-Tech 7, Industrial Zone Phase II, Kulim, Kedah, Malaysia",True
Infineon Technologies AG,"Konigsbrucker Str. 180, Dresden, Saxony, Germany",True
Infineon Technologies AG,"Free Trade Zone, Jalan Batu Berendam, Batu Berendam, Melaka, Malaysia",True
Intel Corporation,"Rio Rancho Boulevard SE, Rio Rancho, New Mexico, United States",True
Intel Corporation,"No. 8-1 Kexin Road, High-Tech Zone (West Park), Chengdu, Sichuan, China",True
Intel Corporation,"New Industrial Area 2 Tzoran Street, Kiryat Gat, Israel",True
Intel Corporation,"Lot I2, Saigon Hi-Tech Park, District 9, Ho Chi Minh, Binh Duong, Vietnam",True
Intel Corporation,"Collinstown Industrial Park, Leixlip, Ireland",True
Intel Corporation,"Bayan Lepas Industrial Park IV, Penang, Malaysia",True
Intel Corporation,"4500 South Dobson Road, Chandler, Arizona, United States",True
Intel Corporation,"2501 NW 229th Avenue, Hillsboro, Oregon, United States",True
Intel Corporation,"109 Huaihe East Road, Dalian, Liaoning, China",True
Interflex Company Limited,"600 Sunggok-dong, Danwon-gu, Ansan, Gyeonggi-Do, Korea",True
Intramedia Incorporated,"No. 11 Haiyi Road, Ching Tou Village, Chang'an Town, Dongguan, Guangdong, China",True
Intramedia Incorporated,"188 & 189 Tangzhuang Road, Suzhou Industrial Park, Suzhou, Jiangsu, China",True
Inventec Corporation,"No. 789, Puxing Road, Minhang District, Shanghai, China",True
J.Pond Industry (Dongguan) Company Limited,"No. 71, Juxiang YiLu, QiuFu Road, Dalang Town, Dongguan, Guangdong, China",True
J.Pond Industry (Dongguan) Company Limited,"No. 336, Honghu Road, Penglang Town, Kunshan, Jiangsu, China",True
Jabil Incorporated,"No. 97 National High-Tech Industrial Development Zone, Wuxi, Jiangsu, China",True
Jabil Incorporated,"No. 84-2 Block B, National Hi-Tech Industrial Development Zone, Wuxi, Jiangsu, China",True
Jabil Incorporated,"No. 7 Yang Qing Road, Lou Feng Demonstrative S.I.P, Suzhou, Jiangsu, China",True
Jabil Incorporated,"No. 266, Sec. 1, Shen-Lin Road, Ta Ya 428, Taichung, Taiwan",True
Jabil Incorporated,"No. 21, Sai Da Shi Ji Road, Xiqing Economic Development Zone, Tianjin, China",True
Jabil Incorporated,"No. 2073, Jincheng Road, Shajing Street, Bao’an District, Shenzhen, Guangdong, China",True
Jabil Incorporated,"No. 1199, Hulin Road, Huangpu District, Guangzhou, Guangdong, China",True
Jabil Incorporated,"No. 1, Sec.3, Chuangxin Road, Chongzhou Economic Development District, Chengdu, Sichuan, China",True
Jabil Incorporated,"No. 84-2. Block B, National Hi-Tech Industrial Development Zone, Wuxi, Jiangsu, China",True
Jabil Incorporated,"Lot J9, J10 Export Processing Zone, Wuxi, Jiangsu, China",True
Jabil Incorporated,"Ganpi Village, Zhenlong Town, Huiyang District, Huizhou, Guangdong, China",True
Jabil Incorporated,"No. 128 TongYuan Road, Suzhou Industrial Park, Suzhou, Jiangsu, China",True
Japan Aviation Electronics Industry Limited,"5-1, Oaza Seinofukuro 5-chome, Hirosaki, Aomori, Japan",True
Japan Aviation Electronics Industry Limited,"4102-6, Aza Takadaishinden, Oaza Izumida, Shinjo, Yamagata, Japan",True
Japan Display Incorporated,"Xinyang Road Dengwu Village, Qiaotou Town, Dongguan, Guangdong, China",True
Japan Display Incorporated,"No. 1 Central Avenue, Area B, Kunshan Free Trade Zone, Kunshan, Jiangsu, China",True
Japan Display Incorporated,"First Road, Dapianmei Village, Dalingshan Town, Dongguan, Guangdong, China",True
Japan Display Incorporated,"26-2 Yamadasenden, Kawakita, Nomi, Ishikawa, Japan",True
Japan Display Incorporated,"2480-1 Takematsu-machi, Hakusan, Ishikawa, Japan",True
Jiangsu Changjiang Electronics Technology Company Limited,"No. 176-5, 6 Ling, Hua Lung Chun, Chiung Lin, Hsinchu, Taiwan",True
Jiangsu Changjiang Electronics Technology Company Limited,"No. 78 Changshan Road, Jiangyin, Jiangsu, China",True
Jiangsu Changjiang Electronics Technology Company Limited,"5 Yishun Street 23, Singapore",True
Jiangsu Changjiang Electronics Technology Company Limited,"2091 Gyeongchungdae-ro, Bubal-ebu, Icheon, Gyeonggi-Do, Korea",True
Jiangsu Changjiang Electronics Technology Company Limited,"191 Jayumuyeok-ro, Jung-gu, Incheon, Gyeonggi-do, Korea",True
Jilin Liyuan Precision Manufacturing Company Limited,"No. 5729, Xining Road, Liaoyuan, Jilin, China",True
Jinlong Machinery & Electronic Company Limited,"Sinco Industrial Park, Huai Bei Road, Huai De District, Humen, Dongguan, Guangdong, China",True
Jinlong Machinery & Electronic Company Limited,"Jingang Boulevard, Jinlong Science & Technology Park, Bei Baixiang Town, Yueqing, Wenzhou, Zhejiang, China",True
Jinlong Machinery & Electronic Company Limited,"No. 7, Baiye Avenue, Baiye Industrial City, Liaobu Town, Dongguan, Guangdong, China",True
Jones Tech PLC,"No. 199 Jinghui Dong Road, Wuxi, Jiangsu, China",True
JXTG Holdings Incorporated,"3 Kurami, Samukawa, Koza, Kanagawa, Japan",True
Kantatsu Company Limited,"No. 8 Xinlong Road Xinpu Economic Development Zone, Lianyungang, Jiangsu, China",True
KEMET Corporation,"No. 99 Yangpu Road, Suzhou, Jiangsu, China",True
KEMET Corporation,"No. 9 Rixin Road, Xinglin Jimei Zone, Xiamen, Fujian, China",True
KEMET Corporation,"Lot 336, Batamindo Industry Park, Jl. Gaharu, Muka Kuning, Nongsa, Kota Batam, Kepulauan Riau, Indonesia",True
KEMET Corporation,"Long Binh Techno Park (LOTECO) EPZ, Long Binh Ward, Bien Hoa, Dong Nai, Vietnam",True
KEMET Corporation,"78/2 Moo 1, Wellgrow Industrial Estate, Bangna-Trad KM. 36 Road, Homsil, Bang Pakong, Chachoengsao, Thailand",True
KEMET Corporation,"Av. las Americas 780 Ote., Colonia, Victoria, Tamaulipas, Mexico",True
Kinsus Interconnect Technology Corporation,"No. 1245, Junghua Road, Shin-Wu Shiang, Taoyuan, Taiwan",True
Kinsus Interconnect Technology Corporation,"No. 526, Sec. 2, Jianxing Road, Xinfeng, Hsinchu, Taiwan",True
Knowles Corporation,"No. 20 Chunxing Road, Caohu Street, XiangCheng Economic Development District, Suzhou, Jiangsu, China",True
Knowles Corporation,"Plot 104, Lebuhraya Kampung Jawa, Bayan Lepas Industrial Estate, Penang, Malaysia",True
Kunshan Kersen Science & Technology Company Limited,"South side of Xinghui Road, East side of Xinxing Road, Kunshan Economic Development Zone, Kunshan, Jiangsu, China",True
Kunshan Kersen Science & Technology Company Limited,"No. 5. Weiliu Road, Dong Tai, Jiangsu, China",True
Kunshan Kersen Science & Technology Company Limited,"No 389 Kunjia Road, Kunshan, Jiangsu, China",True
Kyocera Corporation,"8 Jing Ci Road, New City District, Shilong Town, Dongguan, Guangdong, China",True
Kyocera Corporation,"5850 Higashine-koh ohaza, Higashine, Yamagata, Japan",True
Kyocera Corporation,"3-11-1 Osachi Kohagi, Okaya, Nagano, Japan",True
Kyocera Corporation,"1810 Taki-cho, Satsumasendai, Kagoshima, Japan",True
Kyocera Corporation,"1166-1 Hebimizo-cho, Higashiomi, Shiga, Japan",True
Kyocera Corporation,"1-1 Kokubuyamashita-cho, Kirishima-shi, Kagoshima, Japan",True
Kyocera Corporation,"1 Mikata, Ayabe, Kyoto, Japan",True
Laird PLC,"Building 1, Dejin Industrial Park, Fuyuanyi Road, Heping Community, Fuyong Town, Bao'an District, Shenzhen, Guangdong, China",True
Laird PLC,"Building No. 1-7 & 9, No. 8 Pengfeng Road, Dakun Industry Park, Songjiang District, Shanghai, China",True
Laird PLC,"3rd Building, No. 398, Yuandian Road, Minhang District, Shanghai, China",True
Laird PLC,"28 Huanghe South Road, Kunshan Economic & Tech Development Zone, Kunshan, Jiangsu, China",True
Largan Precision Company Limited,"No. 18, Tutong First Industrial District, Tutong, Changping, Dongguan, Guangdong, China",True
Largan Precision Company Limited,"No. 11, Jingke Road, Nantun District, Taichung, Taiwan",True
Lens Technology Company Limited,"Lens Technology Zone, Liuyang Biomedical Industrial Estate, Changsha, Hunan, China",True
Lens Technology Company Limited,"Huangxing Road, Langli Town, Changsha, Hunan, China",True
LG Chem Limited,"Ochang Technology Park, Oksan-myeon Nanchonri 1114-1, Chengwon Gun, Chungcheongbuk-Do, Korea",True
LG Chem Limited,"No. 17, HengYi Road, Nanjing Economy & Technology Development Zone, Nanjing, Jiangsu, China",True
LG Chem Limited,"29, Gwahaksaneop 3-ro, Oksan-myeon, Heungdeok-gu, Cheongju, Chungcheongbuk-Do, Korea",True
LG Display Company Limited,"No. 59 Kaitai Road, Science City of Guangzhou, High-Tech Industrial Development Zone, Guangzhou, Guangdong, China",True
LG Display Company Limited,"No. 1 LG Road, LG Industrial Park, Nanjing Economic & Technology Development Zone, Nanjing, Jiangsu, China",True
LG Display Company Limited,"No. 2 Beijing Middle Road, Development Zone, Yantai, Shandong, China",True
LG Display Company Limited,"No 283 JingLong Road, Taimei Town, Boluo County, Huizhou, Guangdong, China",True
LG Display Company Limited,"245, LG-ro, Wollong-myeon, Paju, Gyeonggi-Do, Korea",True
LG Display Company Limited,"181, 3gongdan 2-ro, Gumi, Gyeongsangbuk-do, Korea",True
LG Display Company Limited,"Lot I-4, Trang Due Industrial Park, An Duong District, Hai Phong City, Haiphong, Vietnam",True
LG Display Company Limited,"93, 2sunhwan-ro 971beon-gil, Heungdeok-gu, Cheongju, Chungcheongbuk-Do, Korea",True
LG Display Company Limited,"77, Sanho-daero, Gumi, Gyeongsangbuk-do, Korea",True
LG Display Company Limited,"66, Suchul-daero 9-gil, Gumi, Gyeongsangbuk-do, Korea",True
LG Display Company Limited,"50-9, Suchul-daero 7-gil, Gumi, Gyeongsangbuk-do, Korea",True
LG Display Company Limited,"130-65, Sanho-daero, Gumi, Gyeongsangbuk-do, Korea",True
Lite-On Technology Corporation,"Yi Ho Houng Bo Industrial City, Lo Yang Town, Bo Luo Hsien, Huizhou, Guangdong, China",True
Lite-On Technology Corporation,"No. 8 Guangbao Road, Science City, Luogang Area, Guangzhou, Guangdong, China",True
Lite-On Technology Corporation,"No. 11 Fuyuan Road, Wuqing Development Area, Tianjin, China",True
Lite-On Technology Corporation,"No. 1 Zhen'an Road, Shangjiao Section, Chang'an Town, Dongguan, Guangdong, China",True
Lite-On Technology Corporation,"No. 88 Yanghu Road, Wujin Hi-Tech Industrial Development Zone, Changzhou, Jiangsu, China",True
Lite-On Technology Corporation,"No. 6, Zhenye Road, Dongjing Industrial Area, Songjiang, Shanghai, China",True
Lite-On Technology Corporation,"Land Lot J7J8 WEPZ, New District, Wuxi, Jiangsu, China",True
Lite-On Technology Corporation,"Av. Torquato Tapajos 7891, Tarumã, Manaus, Brazil",True
Lite-On Technology Corporation,"59 Hong Jing Road, Eastern Section, GETDD, Guangzhou, Guangdong, China",True
Lite-On Technology Corporation,"1-3/F, Block 9 & 1F, Block 8, Brightman Industrial Zone, Busha Road, Shenzhen, Guangdong, China",True
Longwell Company,"No. 19 2nd Industrial Avenue, Tang Xia Chong Village, Song Gang Town, Paoan Ward, Shenzhen, Guangdong, China",True
Luen Fung Group,"No. 48/50 Ke Ji Road, Yuquan Industrial District South, Fenggang Town, Dongguan, Guangdong, China",True
Lumileds Holding B.V.,"No. 3, Lintang Bayan Lepas 8, Kawasan Perindustrian Bayan Lepas, Fasa 4, Mukim 12, Bayan Lepas, Penang, Malaysia",True
Lumileds Holding B.V.,"190 Yishun Avenue, Singapore",True
Luxshare Precision Industry Company Limited,"No. 8 Yongyang Road, National Economic and Technological Development Zone, Chuzhou, Anhui, China",True
Luxshare Precision Industry Company Limited,"No. 8 Ji’an Road, Ji’an County, Ji’an, Jiangxi, China",True
Luxshare Precision Industry Company Limited,"No. 399 Baisheng Road, Kunshan, Jiangsu, China",True
Luxshare Precision Industry Company Limited,"No. 1, Lvyin Road, Industrial Park, Ji'an, Jiangxi, China",True
Luxshare Precision Industry Company Limited,"No. 288 Jindong Road, Jinxi Town, Kunshan, Jiangsu, China",True
Luxshare Precision Industry Company Limited,"No. 158 Jinchang Road, Jinxi Town, Kunshan, Jiangsu, China",True
Luxshare Precision Industry Company Limited,"Lot E, Quang Chau Industrial Park, Quang Chau Village, Viet Yen District, Viet Yen, Bac Giang, Vietnam",True
Luxshare Precision Industry Company Limited,"D4 Building Jinyu Road, Jinxi Town, Kunshan, Jiangsu, China",True
LY Investment (HK) Limited,"The 1st Jingcheng two-way, Yuyuan Industrial Part, Huangjiang Town, Dongguan, Guangdong, China",True
LY Investment (HK) Limited,"Songgang Songfu Road, Manhole District, Sha Pu Wei Stone Leading East Park, Shenzhen, Guangdong, China",True
LY Investment (HK) Limited,"No. 10 Yingbin Road, Development Zone of Dongtai City, Dong Tai, Jiangsu, China",True
LY Investment (HK) Limited,"No. 1 Dongping Road, Gonghe Town Heshan City, jiangmen, Chungli, Guangdong, China",True
LY Investment (HK) Limited,"No. 8 (6-10) Changping Road, Huangdai Town, Xiangcheng District, Suzhou, Jiangsu, China",True
LY Investment (HK) Limited,"No. 2988, Taidong Road, Huangdai Town, Xiangcheng District, Suzhou, Jiangsu, China",True
LY Investment (HK) Limited,"No. 13-1, Lijiang Road, XinWu District, Wuxi, Jiangsu, China",True
LY Investment (HK) Limited,"No. 1, Gaoxin Industrial Tiankeng, Hengli Town, Dongguan, Guangdong, China",True
LY Investment (HK) Limited,"No. 1 Yuyuan 3rd Road, Yuyuan Industrial Park, Huang Jiang Town, Dongguan, Guangdong, China",True
LY Investment (HK) Limited,"No 529 Siwei Road Economic Development Zone Chongzhou, Chengdu, Sichuan, China",True
LY Investment (HK) Limited,"Economic Development Zone of Dongtai City, Dong Tai, Jiangsu, China",True
LY Investment (HK) Limited,"Building A, FengMenAo Technology Park, FengMen Road, BanTian, LongGang District, Shenzhen, Guangdong, China",True
LY Investment (HK) Limited,"Building 18 & 19, Smart Phone Industrial Park, Airport Economy Zone, Zhengzhou, Henan, China",True
LY Investment (HK) Limited,"10th Jingba Road, Economic Development Zone, Dong Tai, Jiangsu, China",True
LY Investment (HK) Limited,"No. 2, Yuyuan Road No. 1, Yuyuan Indusctrial Park, Huang Jiang, Dongguan, Guangdong, China",True
Marian Incorporated,"Unit 5B, B Area, EPZ, No. 158 Qiming Road, Suzhou Industrial Park, Suzhou, Jiangsu, China",True
Marian Incorporated,"Unit 1B, Suchun Industrial Square, 428 Xinglong Street, Suzhou Industrial Park, Suzhou, Jiangsu, China",True
Marian Incorporated,"Floor 2, Building 3, Chaohuilou Technology Industrial Park, 180 Huating Road, Da Lang, Longhua, Shenzhen, Guangdong, China",True
Maxim Integrated Products Incorporated,"Gateway Business Park, Special Export Processing Zone, Baranggay Javalera, Gen Trias, Cavite, Philippines",True
Maxim Integrated Products Incorporated,"9651 Westover Hills Boulevard, San Antonio, Texas, United States",True
Maxim Integrated Products Incorporated,"3725 N 1st Street, San Jose, California, United States",True
Maxim Integrated Products Incorporated,"160 Rio Robles, San Jose, California, United States",True
Maxim Integrated Products Incorporated,"14320 SW Jenkins Road, Beaverton, Oregon, United States",True
Merry Electronics Company Limited,"No. 800 Kang Yuan Road, Xiang Cheng Economic Development Zone, Suzhou, Jiangsu, China",True
Microchip Technology Incorporated,"Vestre Rosten 79, Tiller, Norway",True
Microchip Technology Incorporated,"Unit 6, Mitchell Point, Ensign Way, Hamble-le-Rice, Hampshire, United Kingdom",True
Microchip Technology Incorporated,"44306 Nantes Cedex 3, Nantes, France",True
Microchip Technology Incorporated,"ACP Building, 102 Accuracy Drive, Corner Excellence Ave, Carmelray Industrial Park, 1, Canlubang, Calamba, Laguna, Philippines",True
Microchip Technology Incorporated,"2325 Orchard Parkway, San Jose, California, United States",True
Microchip Technology Incorporated,"14 Moo 1, T. Wangtakien, A., Muangchachemgsao, Chachoengsao, Thailand",True
Microchip Technology Incorporated,"1150 E. Cheyenne Mountian Boulevard, Colorado Springs, Colorado, United States",True
Micron Technology Incorporated,"Zone B of Shanxi Xi'an Export Processing Zone, Xin Xi Ave, Xi'an, Shanxi, China",True
Micron Technology Incorporated,"No. 88 Houke South Road, Taichung, Taiwan",True
Micron Technology Incorporated,"No 429-1 Sanfong Road, Houli District, Central Taiwan Science Park, Taichung, Taiwan",True
Micron Technology Incorporated,"7-10, Yoshikawa Kogyo Danchi, Higashi, Hiroshima, Japan",True
Micron Technology Incorporated,"667, Fuhsing 3rd Road, HwaYa Technology Park, Guishan Township, Taoyuan, Taiwan",True
Micron Technology Incorporated,"990 Bendemeer Road, Singapore",True
MinebeaMitsumi Incorporated,"Phnom Penh Special Economic Zone, National Road 4, Sangkat Phleung Chhes Rotes, Khan Posenchey, Phnom Penh, Cambodia",True
MinebeaMitsumi Incorporated,"No. 5202 LianXi Road, Jinze Town, Qingpu District, Shanghai, China",True
MinebeaMitsumi Incorporated,"No. 2 Dayangzhou Road, Qingdao West Coast Export Processing Zone, Qingdao, Shandong, China",True
MinebeaMitsumi Incorporated,"No. 1 Tongsheng Road, Suzhou Industrial Park, Suzhou, Jiangsu, China",True
MinebeaMitsumi Incorporated,"MRI Special Economic Zone, Sabang, Danao, Cebu, Philippines",True
MinebeaMitsumi Incorporated,"Ban Wa ( Hi-Tech) Industrial Estate, 92 Moo 1, Tambon Banlen, Bang Pa-In, Ayutthaya, Thailand",True
MinebeaMitsumi Incorporated,"5/2 Moo 8, Phaholyothin Road, Km.149 Tambon Nikhom Sang Ton-Eng, Amphoe Muang, Muang Lopburi, Thailand",True
MinebeaMitsumi Incorporated,"1007-39, Izumisawa, Chitose, Hokkaido, Japan",True
Molex Incorporated,"No. 889 Ying Lun Road, Wai Gao Qiao Free Trade Zone, Shanghai, China",True
Molex Incorporated,"700 Kingbird Road, Lincoln, Nebraska, United States",True
Molex Incorporated,"3949-3 Kawanishi, Kanoya, Kagoshima, Japan",True
Molex Incorporated,"2607 Jalan Perusahaan Kawasan Perindustrian, Perai, Penang, Malaysia",True
Molex Incorporated,"1351-2 Sumiyoshi, Yoshida, Haibara-gun, Shizuoka, Japan",True
Murata Manufacturing Company Limited,"Plot 15, Bemban Industrial Park Jalan Bemban, Batu Gajah, Perak, Malaysia",True
Murata Manufacturing Company Limited,"Ozowara, Echizen-cho, Nyu-gun, Fukui, Japan",True
Murata Manufacturing Company Limited,"Northern Region Industrial Estate, 63 Moo 4, Tambol Ban Klang, Muang Lamphun, Thailand",True
Murata Manufacturing Company Limited,"No. 6, 9A Road, Bien Hoa Industrial Zone No. 2, Dong Nai, Vietnam",True
Murata Manufacturing Company Limited,"No. 6, Xingchuang 1st Road, Wuxi Export Processing Zone B Zone, Wuxi, Jiangsu, China",True
Murata Manufacturing Company Limited,"No. 27 Changjiang Road, New District, Wuxi, Jiangsu, China",True
Murata Manufacturing Company Limited,"Lo A1 Hoa Khanh Inductrial Zone, Lien Chieu District, Da Nang, Vietnam",True
Murata Manufacturing Company Limited,"Lishan Village, Qianwu Town, Doumen, Zhuhai, Guangdong, China",True
Murata Manufacturing Company Limited,"Land Lot No. 55, Long Jiang Industrial Park, Tan Lap Ward, Phuoc Tan District, Tan Lap Ward, Tien Giang, Vietnam",True
Murata Manufacturing Company Limited,"Chi-53, Ohmachi, Anamizu-Machi, Housu, Ishikawa, Japan",True
Murata Manufacturing Company Limited,"Chi-18, Sodanimachi, Hakusan, Ishikawa, Japan",True
Murata Manufacturing Company Limited,"93, Hikarimachi, Komatsu, Ishikawa, Japan",True
Murata Manufacturing Company Limited,"929-0101 Ishikawa-ken, Nomi-shi, Akaimachi, Ha−86, Nomi, Ishikawa, Japan",True
Murata Manufacturing Company Limited,"77, Fukumoto, Oku-cho, Setouchi, Okayama, Japan",True
Murata Manufacturing Company Limited,"52, Yanagibashi, Yanagibashimachi, Hakui, Ishikawa, Japan",True
Murata Manufacturing Company Limited,"4-1, Higashiokino 4-chome, Higashiomi, Shiga, Japan",True
Murata Manufacturing Company Limited,"345, Uwano, Toyama, Japan",True
Murata Manufacturing Company Limited,"2308, Kaminaoe, Hikawa-cho, Izumo-City, Shimane, Japan",True
Murata Manufacturing Company Limited,"2-82, 1-chome, Miyukicho, Sabae, Fukui, Japan",True
Murata Manufacturing Company Limited,"190, Kashiwagi, Komoro, Nagano, Japan",True
Murata Manufacturing Company Limited,"15 Cuijing Road, Shenzhen Grand Industrial Zone, Pingshan New District, Shenzhen, Guangdong, China",True
Murata Manufacturing Company Limited,"11-1, Nakae 4-chome, Sanuma, Hasama-cho, Tome, Miyagi, Japan",True
Murata Manufacturing Company Limited,"1020, Takibe, Toyoshina, Azumino, Nagano, Japan",True
Murata Manufacturing Company Limited,"10-28, Hananomori 2-chome, Awara, Fukui, Japan",True
Murata Manufacturing Company Limited,"1 13-go, Okamotocho, Echizen, Fukui, Japan",True
Murata Manufacturing Company Limited,"1 Tuas Road, Singapore",True
MYS Group Company Limited,"MYS Qiaotou District, East Industrial Park, Qiaotou, Dongguan, Guangdong, China",True
MYS Group Company Limited,"699 NanXiang Road, WuJiang Economic Development Zone, Suzhou, Jiangsu, China",True
Nanya Technology Corporation,"No. 98 Nanlin Road, Taishan Disti, New Taipei City, Taipei, Taiwan",True
Nanya Technology Corporation,"No. 338 Sec. 1 Nankan Road, Taoyuan, Taiwan",True
Nanya Technology Corporation,"201, ChangJiang South Road, Kunshan Economic & Technical Development Zone, Kunshan, Jiangsu, China",True
Nichia Corporation,"491 Oka, Kaminaka-cho, Anan, Tokushima, Japan",True
Nichia Corporation,"38-2, Kawamukoichi, Ichiba, Oasa-Cho, Naruto, Tokushima, Japan",True
Nichia Corporation,"1-19, Tatsumi-Cho, Anan, Tokushima, Japan",True
Nidec Corporation,"Street No. 18, Tan Thuan Export Processing Zone, District 7, Ho Chi Minh, Vietnam",True
Nidec Corporation,"71 North Road 2 Dongshen, Tangxia Town, Dongguan, Guangdong, China",True
Nidec Corporation,"136 North Science Avenue Extension, Laguna Technopark Special Economic Zone, Binan, Laguna, Philippines",True
Nidec Corporation,"12 HuanCheng North Road, Hongye (138), Industrial District, Tangxia Town, Dongguan, Guangdong, China",True
Nissha Company Limited,"Ro49-1 Uwagimachi, Daishoji, Kaga, Ishikawa, Japan",True
Nissha Company Limited,"50 Kamiyobe, Yobe-ku, Himeji, Hyogo, Japan",True
Nissha Company Limited,"1-2-2 Anotsudai, Tsu city, Mie, Japan",True
Nissha Company Limited,"1-1 Hinokigaoka, Minakuchi-cho, Koka, Shiga, Japan",True
Nitto Denko Corporation,"No. 1 Guangyuan 5th Road, Guangming Hi-tech Park, Shenzhen, Guangdong, China",True
Nitto Denko Corporation,"919, Fuke-cho, Kameyama, Mie, Japan",True
Nitto Denko Corporation,"474, Hyeongok-Ri, Cheongbuk-Myeon, Pyeongtaek, Gyeonggi-Do, Korea",True
Nitto Denko Corporation,"455-6, Hongo, Minogo-cho, Onomichi, Hiroshima, Japan",True
Nitto Denko Corporation,"18 Hirayama Nakahara, Toyohashi, Aichi, Japan",True
Nitto Denko Corporation,"1043, Gupo-dong, Gumi, Gyeongsangbuk-do, Korea",True
NOK Corporation,"No. 20 Dayou 1st Street, Da-Liao District, Kaohsiung, Taiwan",True
NOK Corporation,"No. 166-21, Liaozibu, Madou Distict, Tainan, Taiwan",True
NOK Corporation,"No. 1 Shuang Deng Road Weiting Town, Suzhou Industrial Park, Suzhou, Jiangsu, China",True
NOK Corporation,"No. 48 Chung-Heng Street, Hsiao-Kang District, Kaohsiung, Taiwan",True
NOK Corporation,"No. 2006, Huang Yang Road, Doumen Town Doumen District, Zhuhai, Guangdong, China",True
NOK Corporation,"560 Moo 2, Bangpa-in Industrial Estate, Udomsorayuth Road, T.Klong-Jik, Bang Pa-In, Ayutthaya, Thailand",True
NOK Corporation,"2626-19 Sunayama, Kamisu, Ibaraki, Japan",True
NOK Corporation,"189,198,296 Moo, 16 Bangpa-in Industrial Estate, Udomsorayuth Road, T.Bangkrasan, Bang Pa-In, Ayutthaya, Thailand",True
NOK Corporation,"1650-11-1 Okuhara-cho, Ushiku, Ibaraki, Japan",True
NOK Corporation,"1 Floor, No. 22 XiangMing Road, Xiang'an District, Xiamen, Fujian, China",True
NXP Semiconductors N.V.,"10 Chin 5th Road NEPZ, Kaohsiung, Taiwan",True
O-film Tech Company Limited,"O-film Industrial Park, Rule lake Avenue, Linkong Economic Development Zone, NanChang, Jiangxi, China",True
O-film Tech Company Limited,"O-Film 2 Park, Huangjiahu West Road, Xinjian County, NanChang, Jiangxi, China",True
O-film Tech Company Limited,"No. 7 Shenzhou Road, Science Park of GETDD, Guangzhou, Guangdong, China",True
O-film Tech Company Limited,"No. 28 Gaoxin 2nd Road, Hi-Tech Industry Development Zone, NanChang, Jiangxi, China",True
ON Semiconductor Corporation,"Westerring 15, B-9700, Oudenaarde, Belgium",True
ON Semiconductor Corporation,"Shin-Yokohama Chuo Building, 2-100-45 Shin-yokohama, Kohoku-ku, Yokohama, Kanagawa, Japan",True
ON Semiconductor Corporation,"Mactan Export Zone I, Lapulapu, Cebu, Philippines",True
ON Semiconductor Corporation,"Lot 55, Senawang Industrial Estate, Seremban, Negeri Sembilan, Malaysia",True
ON Semiconductor Corporation,"Lot 122 Senawang Industrial Estate, Seremban, Negeri Sembilan, Malaysia",True
ON Semiconductor Corporation,"LIP SEPZ San Miguel, Tarlac City, Tarlac State, Philippines",True
ON Semiconductor Corporation,"Gresham Fab, 23400 NE Glisan Street, Gresham, Oregon, United States",True
ON Semiconductor Corporation,"Golden Mile Business Park, Special Economic Zone, Governor's Drive, Barrio Maduya, Carmona, Cavite, Philippines",True
ON Semiconductor Corporation,"Crestwood Industrial Park, 125 Crestwood Road, MountainTop, Pennsylvania, United States",True
ON Semiconductor Corporation,"Bozeny Nemcove 1720, Roznov Pod Radhostem, Czech Republic",True
ON Semiconductor Corporation,"Block A&B, No. 110, Liuxiancun Road, Xili Town, Nanshan District, Shenzhen, Guangdong, China",True
ON Semiconductor Corporation,"420-711 82-3, Dodang-Dong, Wonmi-District, Bucheon, Gyeonggi-Do, Korea",True
ON Semiconductor Corporation,"333 Western Ave, South Portland, Maine, United States",True
ON Semiconductor Corporation,"3000 Chiyakou, Ojiya, Niigata, Japan",True
ON Semiconductor Corporation,"27A People West Road, Leshan, Sichuan, China",True
ON Semiconductor Corporation,"2300 West Buckskin Road, Pocatello, Idaho, United States",True
ON Semiconductor Corporation,"1401 N. Kings Road, Nampa, Idaho, United States",True
Pai Shing International Limited,"No. 58 Jujin Avenue, Biquan Street, Bishan District, Chongqing, China",True
Pai Shing International Limited,"22, Xing Yang Road, Tian Xin, Qiao Tou, Dongguan, Guangdong, China",True
Panasonic Corporation,"No. 86 Sunwu Road, Xukou, Wuzhong District, Suzhou, Jiangsu, China",True
Panasonic Corporation,"No. 3 Bedok South Road, Singapore",True
Panasonic Corporation,"No. 666 Lushan Road New District, Suzhou, Jiangsu, China",True
