company,address,report publication year,internal manufacturing site
TTM Technologies Inc.,"No. 200, Jiangtian East Road, Songjiang Industrial Zone, Shanghai, China",2017,TRUE
TTM Technologies Inc.,"No. 685, Lian Yang Road, Song Jiang Industrial Zone, Shanghai, China",2017,TRUE
TXC Corp.,"No. 189 Huangshan West Road, Beilun District, Ningbo, Zhejiang, China",2017,TRUE
TXC Corp.,"No. 4 Kung Yeh 6th Road, Ping Cheng Industrial District, Taoyuan, Taiwan",2017,TRUE
UACJ Corp.,"No. 99, Shaojing Road, Kunshan Economical Technology Development Zone, Kunshan, Jiangsu, China",2017,TRUE
UACJ Corp.,"3-1-12, Chitose Minato-ku, Nagoya, Aichi, Japan",2017,TRUE
Unimicron Technology Corp.,"No. 168, Xiaolin Road, Kunshan, Jiangsu, China",2017,TRUE
Unimicron Technology Corp.,"No. 160, Fengli Street, Suzhou Ind. Park, Suzhou, Jiangsu, China",2017,TRUE
Unimicron Technology Corp.,"573-19 Toiso, Eniwa, Hokkaido, Japan",2017,TRUE
Unimicron Technology Corp.,"No. 177, Shan Ying Road, Kwei Shan Ind. Park, Taoyuan, Taiwan",2017,TRUE
Unimicron Technology Corp.,"No. 21, Lane 470, Section 2, Nanshan Road, Luchu Township, Taoyuan, Taiwan",2017,TRUE
Unisteel Technology Ltd.,"No. 358, Fengmao Road, Malu Town, Jiading District, Shanghai, China",2017,TRUE
Unisteel Technology Ltd.,"No. 988 Shang Xue Road, Malu Town, Jia Ding District, Shanghai, China",2017,TRUE
Unisteel Technology Ltd.,"Unit A4-6.Blk A. Flatted Factory Weiting, 9# Weixin Road, Weiting Town, SIP, Suzhou, Jiangsu, China",2017,TRUE
Unitech Printed Circuit Board Corp.,"No. 36, Dingping Road, Su’ao Township, Yilan, Taiwan",2017,TRUE
Vishay Intertechnology Inc.,"46, Renmin 4 Road, Danshui Town, Huizhou, Guangdong, China",2017,TRUE
Vishay Intertechnology Inc.,"1258 Yongjing Road, Jading District, Shanghai, China",2017,TRUE
Vishay Intertechnology Inc.,"No. 58 Chang Xu Road, Jiading, Shanghai, China",2017,TRUE
Vishay Intertechnology Inc.,"No. 88, 6th Ave., Tianjin Economic Zone, Tianjin, China",2017,TRUE
Vishay Intertechnology Inc.,"20 Xinxi Ave, Xi’an, Shanxi, China",2017,TRUE
Vishay Intertechnology Inc.,"Theresienstrasse 2, Heilbronn, Germany",2017,TRUE
Vishay Intertechnology Inc.,"Fraunhoferstr. 1, Itzehoe, Germany",2017,TRUE
Vishay Intertechnology Inc.,"Dr. Felix Zandman Platz 1, Selb, Germany",2017,TRUE
Vishay Intertechnology Inc.,"Ha-Kotzer 3 ST, Beer Sheva, Israel",2017,TRUE
Vishay Intertechnology Inc.,"P.O. Box 2317, Beer Sheva, Israel",2017,TRUE
Vishay Intertechnology Inc.,"Dimona Industrial Park, Dimona, Israel",2017,TRUE
Vishay Intertechnology Inc.,"No. 1710-1, Kawasan Perindustrian Krubong, Melaka, Malaysia",2017,TRUE
Vishay Intertechnology Inc.,"FTI Estate Bagsaka Road Taguig, Manilla, Philippines",2017,TRUE
Vishay Intertechnology Inc.,"3-3 East 2nd Street, Nantze Export Processing Zone, Kaohsiung, Taiwan",2017,TRUE
Vishay Intertechnology Inc.,"233 Pao Chiao Road Hsintien, Taipei, Taiwan",2017,TRUE
Vishay Intertechnology Inc.,"1122 23rd St., Columbus, Nebraska, United States",2017,TRUE
Vishay Intertechnology Inc.,"2201 Laurelwood Road, Santa Clara, California, United States",2017,TRUE
Vishay Intertechnology Inc.,"1505 E. Hwy 50, Yankton, South Dakota, United States",2017,TRUE
Western Digital Corp.,"No. 1, Jinxiu West Road, Shenzhen Export Processing Zone, Pingshan District, Shenzhen, Guangdong, China",2017,TRUE
Wistron Corp.,"No. 168, First Avenue, Kunshan Export Processing Zone, Kunshan, Jiangsu, China",2017,TRUE
Wistron Corp.,"TB3, No. 38, Keji East Road, Zhongshan Torch Development Zone, Zhongshan, Guangdong, China",2017,TRUE
Wistron Corp.,"Xiyiwei, Ma’an Cun, Zhongshan Torch Development Zone, Zhongshan, Guangdong, China",2017,TRUE
Wistron Corp.,"No. 92 & 93 Industrial Suburb II Stage, Yeshwanthpur, Bangalore, India",2017,TRUE
Yageo Corp.,"No. 701, Gaoli Road, Gaoli Industrial Zone, Tangxia Town, Dongguan, Guangdong, China",2017,TRUE
Yageo Corp.,"No. 10, Zhu Yuan Road, Suzhou New District, Suzhou, Jiangsu, China",2017,TRUE
Yageo Corp.,"No. 16, West 3rd St, N.E.P.Z., Kaohsiung, Taiwan",2017,TRUE
Yageo Corp.,"No. 291, Zhongzheng Road, Dashe District, Kaohsiung, Taiwan",2017,TRUE
Yageo Corp.,"No. 350, Zhongzheng Road, Dashe District, Kaohsiung, Taiwan",2017,TRUE
Yageo Corp.,"No. 7, Daye Street, Daliao District, Kaohsiung, Taiwan",2017,TRUE
"Yuto Packaging Technology (Holdings) Co., Ltd.","Industry Hatch Area, Zhongduan Industry Cluster District, Weiwu Road, Changge, Henan, China",2017,TRUE
"Yuto Packaging Technology (Holdings) Co., Ltd.","No. 682, Chong An Road, Economic Development Zone, Chong Zhou City, Chengdu, Sichuan, China",2017,TRUE
"Yuto Packaging Technology (Holdings) Co., Ltd.","No. 190 Gongxiang Road, Qiandeng Town, Kunshan, Jiangsu, China",2017,TRUE
"Yuto Packaging Technology (Holdings) Co., Ltd.","No. 468 Lu Chang Road, Shi Pu District, Qian Deng Town, Kunshan, Jiangsu, China",2017,TRUE
"Yuto Packaging Technology (Holdings) Co., Ltd.","No. 1 Shihuan Road, Shuitian Industrial Area, Shilongzai, Shiyan Town, Shenzhen, Guangdong, China",2017,TRUE
"Yuto Packaging Technology (Holdings) Co., Ltd.","Que Vo Industrial Park, Phuong Lieu Ward, Bac Ninh, Vietnam",2017,TRUE
Zeniya Aluminum Engineering Ltd.,"No. 130, Bubugao Road, Wusha Jiangbei Village, Changan Town, Dongguan, Guangdong, China",2017,TRUE
Zeniya Aluminum Engineering Ltd.,"Block B, No. 2, Industry 5th Road, Jiangbian, Songgang Community, Bao’an District, Shenzhen, Guangdong, China",2017,TRUE
"Zhen Ding Technology Co., Ltd.","No. 33 Honghai North Road, Huaian Economic Development Zone, Huai’an, Jiangsu, China",2017,TRUE
"Zhen Ding Technology Co., Ltd.","No. 18, Tengfei Road, Economic and Technological Development Zone, Qinhuangdao, Hebei, China",2017,TRUE
"Zhen Ding Technology Co., Ltd.","Yanluo Road, Songgang Town, Bao’an District, Shenzhen, Guangdong, China",2017,TRUE
3M Company," 905 Adams Street, Hutchinson, Minnesota, USA",2018,TRUE
3M Company," 577 Keumeui-ri, Jangan-myon, Hwaseong, Gyeonggi-Do, Korea",2018,TRUE
3M Company," 1425 Stokke Parkway, Menomonie, Wisconsin, USA",2018,TRUE
3M Company," 235 Zhongyuan Road, Suzhou, Jiangsu, China",2018,TRUE
3M Company," No. 312, Section 1, Huandong Road, Sinshih Township, Tainan, Taiwan",2018,TRUE
3M Company," 5500 Oaza Osanagi, Higashine, Yamagata, Japan",2018,TRUE
3M Company," 3406 E. Pleasant Street, Knoxville, Iowa, USA",2018,TRUE
3M Company," 1030 Lake Road, Medina, Ohio, USA",2018,TRUE
AAC Technologies Holdings Inc.," Building 5, 6th floor, Nanyou Tianan Industry Park, Dengliang Road, Nan Shan District, Shenzhen, Guangdong, China",2018,TRUE
AAC Technologies Holdings Inc.," No. 8 Fengqi Road, High Tech. Industry Development Area, Wujin District, Changzhou, Jiangsu, China",2018,TRUE
AAC Technologies Holdings Inc.," No. 66 Yanghuxi Road, Wujin District, Changzhou, Jiangsu, China",2018,TRUE
"Advanced International Multitech Co., Ltd."," Building F, Pengjinghui Industrial Park, No. 52 Tenth Road, Long Yean Village, Humen Town, Dongguan, Guangdong, China",2018,TRUE
"Advanced International Multitech Co., Ltd."," No. 2 South 5th Road, K.E.P.Z. Kaohsiung, Taiwan",2018,TRUE
Advanced Semiconductor Engineering Inc.," 76 Saneopdanji-gil, Paju, Gyeonggi-Do, Korea",2018,TRUE
Advanced Semiconductor Engineering Inc.," 26 Chin 3rd Road, Nantze Export Processing Zone, Kaohsiung, Taiwan",2018,TRUE
Advanced Semiconductor Engineering Inc.," 1 F, 550 Chung-Hwa Road, Section 1, Chungli, Taoyuan, Taiwan",2018,TRUE
Advanced Semiconductor Engineering Inc.," 1 F, No. 115 Nei-Huan North Road, Nantze Export Processing Zone, Kaohsiung, Taiwan",2018,TRUE
Advanced Semiconductor Engineering Inc.," No. 107 Neihuan N. Road, Nanzi District, Kaohsiung, Taiwan",2018,TRUE
Advanced Semiconductor Engineering Inc.," 73 Kai Fa Road, Nantze Export Processing Zone, Kaohsiung, Taiwan",2018,TRUE
Advanced Semiconductor Engineering Inc.," No. 501 Longgui Road, Jinqiao Export Processing (South) Zone, Pudong New Area, Shanghai, China",2018,TRUE
Advanced Semiconductor Engineering Inc.," No. 1558 Zhang Dong Road, Zhangjiang Hi-Tech Park, Shanghai, China",2018,TRUE
Advanced Semiconductor Engineering Inc.," No. 188 Su Hong Xi Road, Suzhou Industrial Park, Suzhou, Jiangsu, China",2018,TRUE
"Alps Electric Co., Ltd."," 136-1 Kitahara, Furukawatsukanome, Osaki, Miyagi, Japan",2018,TRUE
"Alps Electric Co., Ltd."," 6-3-36 Furukawa Nakazato, Osaki, Miyagi, Japan",2018,TRUE
"Alps Electric Co., Ltd."," No. 5 Xingchuang 4 Road, Singapore-Industrial Park, Wuxi, Jiangsu, China",2018,TRUE
"Alps Electric Co., Ltd."," P.T. 10643 Nilai Industrial Estate, Nilai, Negeri Sembilan, Malaysia",2018,TRUE
"Alps Electric Co., Ltd."," 6-1 Nishida, Kakuda, Miyagi, Japan",2018,TRUE
"Alps Electric Co., Ltd."," 1-3-5 Higashi Takami, Nagaoka, Niigata, Japan",2018,TRUE
"Alps Electric Co., Ltd."," 230 Shibue, Wakuya-cho, Tohda-gun, Miyagi Prefecture, Tohda-gun, Miyagi, Japan",2018,TRUE
Amkor Technology Inc.," No. 39 Guang Fu North Road, Hsinchu Industrial Park, Hsinchu, Taiwan",2018,TRUE
Amkor Technology Inc.," No. 111 Yinglun Road Waigaoqiao Free Trade Zone, Shanghai, China",2018,TRUE
Amkor Technology Inc.," 119 North Science Avenue, Special Economic Zone, Laguna Techno Park, Binan, Laguna, Philippines",2018,TRUE
Amkor Technology Inc.," 110 Anaji-ro, Gyeyang-gu, Incheon, Korea",2018,TRUE
Amkor Technology Inc.," 957 Daechon-dong, Buk-gu, Gwangju, Gyeonggi-Do, Korea",2018,TRUE
Amkor Technology Inc.," No. 11 Guang Fu Road, Hsinchu Industrial Park, Hsinchu, Taiwan",2018,TRUE
Amkor Technology Inc.," Mirae-ro 150, Songdo, Incheon, Korea",2018,TRUE
Amkor Technology Inc.," 1 F, No. 1 Kao-Ping Sec Chung-Feng Road, Lungtan Township, Taoyuan, Taiwan",2018,TRUE
Amkor Technology Inc.," 1 Ohmaki, Harue-Cho, Harue, Fukui, Japan",2018,TRUE
Amkor Technology Inc.," 145-1, Aza-Nakajima, Nanae-cho, Kameda, Hokkaido, Japan",2018,TRUE
Amphenol Corp.," No. 98-5 Road 19, Hangzhou Economic and Technological Development Zone, Hangzhou, Zhejiang, China",2018,TRUE
Amphenol Corp.," No. 689 Shennan Road, Xin Zhuang Industry Park, Shanghai, China",2018,TRUE
Amphenol Corp.," Block A3/A4, Dong Keng Road, Gong Ming Town, Shenzhen, Guangdong, China",2018,TRUE
Amphenol Corp.," 825 Old Trail Road, Etters, Pennsylvania, USA",2018,TRUE
ams AG," B2-1 D Carmelray Industrial Park II, Barangay Tulo, Calamba, Laguna, Philippines",2018,TRUE
ams AG," Tobelbaderstrasse 30, Unterpremstaetten, Styria, Austria",2018,TRUE
ams AG," 26 Woodlands Loop, Level 1, Singapore",2018,TRUE
ams AG," 7000 Ang Mo Kio Avenue 5, Singapore",2018,TRUE
Analog Devices Inc.," Gateway Business Park, Javalera, Gen. Trias, Cavite, Philippines",2018,TRUE
Apollo Global Management LLC," 190 Yishun Avenue, Singapore",2018,TRUE
Apollo Global Management LLC," No. 3, Lintang Bayan Lepas 8, Kawasan Perindustrian Bayan Lepas, Fasa 4, Mukim 12, Bayan Lepas, Penang, Malaysia",2018,TRUE
Artesyn Embedded Technologies Inc.," No. 68 Baocheng E. Road, Fucheng Town, Luoding, Yun Fu, Guangdong, China",2018,TRUE
Artesyn Embedded Technologies Inc.," Main Avenue Corner Road J, PEZA Complex, Rosario, Cavite, Philippines",2018,TRUE
"Asahi Glass Co., Ltd."," SAHA Group Industrial Park Lamphun 99/39 Moo 5, T. Pasak, Muang Lamphun, Thailand",2018,TRUE
"Asahi Glass Co., Ltd."," 1-8 Machiikedai, Koriyama, Fukushima, Japan",2018,TRUE
"Asahi Glass Co., Ltd."," 5-6-1 Umei, Takasago, Hyogo, Japan",2018,TRUE
"Asahi Glass Co., Ltd."," BE-2400 Mol, Brussels, Belgium",2018,TRUE
"Asahi Glass Co., Ltd."," 11 Qisan Road, Haitian Industrial Garden, Shenzhen Export Processing District, Pingshan New Zone, Shenzhen, Guangdong, China",2018,TRUE
Asia Vital Components Ltd.," No. 5 Lane 8, Rong Jiang Road, Songjiang Export Processing Zone, Shanghai, China",2018,TRUE
Asia Vital Components Ltd.," West Industry Park, Xin Yang Industrial Zone, Shajing Town, Baoan District, Shenzhen, Guangdong, China",2018,TRUE
Asia Vital Components Ltd.," Jin Xi Zhen Jin Road, No. 188 Building 9, Kunshan, Jiangsu, China",2018,TRUE
AT & S Austria Technologie & Systemtechnik AG," No. 58 Chang He Road, Yuzui Town, Jiangbei District, Chongqing, China",2018,TRUE
AT & S Austria Technologie & Systemtechnik AG,"  No. 5000 Jindu Road, Shanghai, China",2018,TRUE
Biel Crystal Manufactory Ltd.," Biel Crystal Industrial Park, Tang Jing Village, Baishi, Qiu Chang Town, Huiyang District, Huizhou, Guangdong, China",2018,TRUE
BOE Technology Group," Co., Ltd. No. 668 Longzihu Road, Heifei, Anhui, China",2018,TRUE
"Boyd Die Cut Co., Ltd."," 8 Xindu Road, Singapore-Industrial-Park, Wuxi, Jiangsu, China",2018,TRUE
"Boyd Die Cut Co., Ltd."," No. 1 Building Runheng Industrial Park, 67 Zone of Baocheng, Liuxian 2nd Road, Baoan District, Shenzhen, Guangdong, China",2018,TRUE
Brilliant International Group," Ltd. Qiao Tou, 1 Industrial District, Lou Cun Community Council, Gong Ming  Street, Guangming, Xinqu, Shenzhen, Guangdong, China",2018,TRUE
Brilliant International Group," Ltd. Building 1, Linyuan Investment Park, Intersection of Yanhe Road and  Shenzhou, Xinzheng City, Zhengzhou, Henan, China",2018,TRUE
Broadcom Limited," 4380 Ziegler Road, Ft. Collins, Colorado, USA",2018,TRUE
Broadcom Limited," 110 American Parkway NE, Allentown, Pennsylvania, USA",2018,TRUE
Broadcom Limited," Fab 12 A, No. 18 Nan-Ke 2nd Road, Tainan Science Park, Tainan, Taiwan",2018,TRUE
"BYD Co., Ltd."," No. 1 Bao Ping Road, Baolong Industrial Town, Long Gang, Shenzhen, Guangdong, China",2018,TRUE
"BYD Co., Ltd."," Xiangshui River, Economic Development Zone, Daya Bay, Huizhou, Guangdong, China",2018,TRUE
"Career Technology (Mfg.) Co., Ltd."," 248 Boai Street, Shulin District, Taipei, Taiwan",2018,TRUE
"Career Technology (Mfg.) Co., Ltd."," No. 18 Jin Sha Jiang South Road, Kunshan, Jiangsu, China",2018,TRUE
"Catcher Technology Co., Ltd."," No. 21 Gucheng Road, Suzhou-Suqian Industrial Park, Suqian, Jiangsu, China",2018,TRUE
"Catcher Technology Co., Ltd."," Xiang Tai Road West Side, Lion River South Side, Economic Development Zone, Taizhou, Jiangsu, Guangdong, China",2018,TRUE
"Catcher Technology Co., Ltd."," East of Xiangtai Road, North of Haijun West Road, Economic Development Zone, Taizhou, Jiangsu, China",2018,TRUE
"Cathay Tat Ming Precision Metal Products Co., Ltd."," No. 5 Furong 3rd Road, Xishan Economic Development Zone, Wuxi, Jiangsu, China",2018,TRUE
"Cathay Tat Ming Precision Metal Products Co., Ltd."," No. 2 Section A, Baigongao Industrial Zone, Xikeng Xinwei Sector, Fumin, Guanlan, Baoan, Shenzhen, Guangdong, China",2018,TRUE
"Cathay Tat Ming Precision Metal Products Co., Ltd."," Yuyuan 4 Road, Yuyuan Industrial Zone, Huangjiang Town, Dongguan, Guangdong, China",2018,TRUE
Cheng Loong Corp.," Dong Yie Street, Industry District, Houjie Town, Dongguan, Guangdong, China",2018,TRUE
Cheng Loong Corp.," 888 Fuyan Road, Weishi County, Kaifeng, Henan, China",2018,TRUE
Cheng Loong Corp.," No. 48 Teng Feng 3rd Road, Chengdu, Sichuan, China",2018,TRUE
Cheng Loong Corp.," No. 1 Tengfei 11 Road, Southwest Air Harbor Development Economic Zone, Chengdu, Sichuan, China",2018,TRUE
Cheng Loong Corp.," 399 Xiupu Road, Kangqiao Industrial Zone, Nanhai District, Shanghai, China",2018,TRUE
Cheng Loong Corp.," No. 98 B Zone, Gui Lin Road, Kunshan, Jiangsu, China",2018,TRUE
"Cheng Uei Precision Industry Co., Ltd."," Industry Street, Dong Keng, Dongguan, Guangdong, China",2018,TRUE
"Cheng Uei Precision Industry Co., Ltd."," Junda Industry Disctict, Dong Keng, Dongguan, Guangdong, China",2018,TRUE
"Cheng Uei Precision Industry Co., Ltd."," No. 6 Zhengwei Road, Jinxi Town, Kunshan, Jiangsu, China",2018,TRUE
"Cheng Uei Precision Industry Co., Ltd."," 8th Long Keng Industry District, Qian Mei Road, Dong Keng, Dongguan,  Guangdong, China",2018,TRUE
"Cheng Uei Precision Industry Co., Ltd."," No. 1 Xinfeng Street, Chang Long Village, Huang Jiang Town,  Dongguan, Guangdong, China",2018,TRUE
"Chengdu Homin Technology Co., Ltd."," No. 265 Tengfei Avenue, Qingyang District, Chengdu, Sichuan, China",2018,TRUE
China Circuit Technology (Shantou) Corp.," Wanji Industrial District, Longhu, Shantou, Guangdong, China",2018,TRUE
Coilcraft Inc.," Bac Chu Lai Industrial Park, Chu Lai Open Economic Zone, Tam Hiep, Nui Thanh, Quang Nam, Vietnam",2018,TRUE
Coilcraft Inc.," Putian Village, Xiyang Town, Meizhou, Guangdong, China",2018,TRUE
Coilcraft Inc.," Jln Aster, Lot SD37-38, Lobam, Bintan, Indonesia",2018,TRUE
Coilcraft Inc.," No. 5 Guangtonnan Road, Dongfeng West Street, Weinan, Shanxi, China",2018,TRUE
Compal Electronics Inc.," No. 68-2 Suyuan Road, Nanjing Export Processing Zone (South Area), Nanjing, Jiangsu, China",2018,TRUE
Compal Electronics Inc.," No. D05, Zone D, Air Port Section of Liang Lu Cun Tan Free Trade port Area, Yu Bei District, Chongqing, China",2018,TRUE
"Compeq Manufacturing Co., Ltd."," 4 D Block, Suchun Industrial Square, No. 428 Xinglong Street, Suzhou Industrial Park, Suzhou, Jiangsu, China",2018,TRUE
"Compeq Manufacturing Co., Ltd."," No. 21 Panlong Road, Lidu Industrial Park, Fuling district, Chongqing, China",2018,TRUE
"Compeq Manufacturing Co., Ltd."," No. 168 Huguang Road, Huzhen Town, Boluo County, Huizhou, Guangdong, China",2018,TRUE
"Compeq Manufacturing Co., Ltd."," No. 91 Lane 814, Ta Hsin Road, Shin Chuang Village, Lu Chu Hsiang, Taoyuan, Taiwan",2018,TRUE
Corning Inc.," 680 E. Office Street, Harrodsburg, Kentucky, USA",2018,TRUE
Corning Inc.," 12117 Obuchi, Kakegawa, Shizuoka, Japan",2018,TRUE
Corning Inc.," No. 33 Section 2, Haun Dong Road, Tainan Science Based Industrial Park, Tainan, Taiwan",2018,TRUE
Corning Inc.," 212, Tangjeong-ro, Tangjeong-myeon, Asan, Chungcheongnam-do, Korea",2018,TRUE
Cosmosupplylab Ltd.," Middle Zhong Xin Road, Xian Sha Industry, Gaobu Town, Dongguan, Guangdong, China",2018,TRUE
Cosmosupplylab Ltd.," Bo Wang Industrial Park, Gaobu Town, Dongguan, Guangdong, China",2018,TRUE
Cowell E Holdings Inc.," No. 1 Songbo Road, Huanan Industrial Area, Liaobu Town, Dongguan, Guangdong, China",2018,TRUE
"Coxon Precise Industrial Co., Ltd."," West No. 3 Zhong Nan South Road, Hai Bin District, Shang Sha Village Changan Town, Dongguan, Guangdong, China",2018,TRUE
"Coxon Precise Industrial Co., Ltd."," 763 Zhen An Zhong Road, 6th Industrial District, Shang Sha Villlage, Changan Town, Dongguan, Guangdong, China",2018,TRUE
"CymMetrik Enterprise Co., Ltd."," No. 168 Chuyang Road, Lujia Town, East part of Economic and Technical Development Zone, Kunshan, Jiangsu, China",2018,TRUE
"CymMetrik Enterprise Co., Ltd."," Xinhua Road, Xingwei Community, Fuyong Street, Baoan, Shenzhen, Guangdong, China",2018,TRUE
"CymMetrik Enterprise Co., Ltd."," 8th Factory, Industrial Park of Weishi County, Kaifeng, Henan, China",2018,TRUE
"Dai-Ichi Seiko Co., Ltd."," 12 Hokuryo-cho, Matsue, Shimane, Japan",2018,TRUE
"Dai-Ichi Seiko Co., Ltd."," 2455-1 Takata, Chikuzen-machi, Asakura-gun, Fukuoka, Japan",2018,TRUE
"Dai-Ichi Seiko Co., Ltd."," 55 Yishun Industrial Park A, Singapore",2018,TRUE
"Dai-Ichi Seiko Co., Ltd."," 863 Mitsusawa, Ogori, Fukuoka, Japan",2018,TRUE
"Dai-Ichi Seiko Co., Ltd."," Block 2 Woodlands Sector 1, No. 01-24 Woodlands Spectrum 1, Singapore",2018,TRUE
Daikin Industries Ltd.," 1-1 Nishi-Hitotsuya, Settsu, Osaka, Japan",2018,TRUE
Daikin Industries Ltd.," No. 8 Jinyu Road (West) Advanced Materials Industrial, Changshu, Jiangsu, China",2018,TRUE
Daikin Industries Ltd.," 21 Sunayama, Kamisu, Ibaraki, Japan",2018,TRUE
Darfon Electronics Corp.," 21 Industry 2nd Road, Tainan, Taiwan",2018,TRUE
Darfon Electronics Corp.," No. 99 Zhuyuan Road, New District, Suzhou, Jiangsu, China",2018,TRUE
Delta Group," No. 168 Jishi East Road & No. 688 Xiuhu West Road, Wujiang Economic & Technological Development Zone, Suzhou, Jiangsu, China",2018,TRUE
Delta Group," No. 688 Xiuhu West Road, Song Ling Town, Suzhou, Jiangsu, China",2018,TRUE
Delta Group," Chen Zhou Export Processing Zone, Bai Lu Tang Town, Su Xian District, Chenzhou, Hunan, China",2018,TRUE
Delta Group," Wellgrow Industrial Estate, 111 Moo 9, Soi 11, Bangna-Trad Road, Tambol Bangwua, Bang Pakong, Chachoengsao, Thailand",2018,TRUE
Delta Group," 1688 Jiangxing East Road, Wujiang Economy Development Zone, Wujiang, Jiangsu, China",2018,TRUE
Dexerials Corp.," Ha-86 Akai-machi, Nomi, Ishikawa, Japan",2018,TRUE
Dexerials Corp.," 18 Satuki-cho, Kanuma-shi, Tochigi, Japan",2018,TRUE
Dexerials Corp.," 3-4-1 Sakuragi, Tagajo-shi, Miyagi, Japan",2018,TRUE
Dexerials Corp.," 1724 Shimotsuboyama, Shimotsuke-shi, Tochigi, Japan",2018,TRUE
Diodes Inc.," Waldweg 7, Neuhaus am Rennweg, Thuringia, Germany",2018,TRUE
Diodes Inc.," Zetex Technology Park, Chadderton, Oldham, United Kingdom",2018,TRUE
Diodes Inc.," Plant No. 1, Lane 18, San Zhuang Road, Songjiang Export Zone, Shanghai, China",2018,TRUE
Diodes Inc.," No. 8 Kexin Road, Chengdu Hi-Tech Zone (West Park), Chengdu, Sichuan, China",2018,TRUE
Diodes Inc.," 777 N.W. Blue Parkway, Suite 350, Lees Summit, Missouri, USA",2018,TRUE
Diodes Inc.," No. 999 Chenchun Road, Xinqiao Town, Songjiang District, Shanghai, China",2018,TRUE
"DSM Engineering Plastics Co., Ltd."," Urmonderbaan 22, Geleen, Netherlands",2018,TRUE
"DSM Engineering Plastics Co., Ltd."," Eerste Bokslootweg 17, Emmen, Netherlands",2018,TRUE
"DSM Engineering Plastics Co., Ltd."," No. 18 Pan Long Shan Road, Jiangyin, Jiangsu, China",2018,TRUE
Dynapack International Technology Corp.," No. 8 Hua-Gang Road, Wujiang Economic and Technological Development Zone, Suzhou, Jiangsu, China",2018,TRUE
Ellington Electronics Technology Group," 88 Gao Ping Chemical & Industrial Zone, San Jiao Town, Zhongshan, Guangdong, China",2018,TRUE
FIT Hon Teng Ltd.," 37 Street, Dinh Tram Industry Zone, Viet Yen, Bac Giang, Vietnam",2018,TRUE
FIT Hon Teng Ltd.," No. 168 Fushikang Road, Huaian Economic Development Zone, Huaian, Jiangsu, China",2018,TRUE
FIT Hon Teng Ltd.," No. 889 Fushikang Road, High Technology Industry Park, Kunshan Development Zone, Kunshan, Jiangsu, China",2018,TRUE
FIT Hon Teng Ltd.," Baoyuan Technology Area, Da Shui Keng, Guan Lan Town, Longhua New Distict, Shenzhen, Guangdong, China",2018,TRUE
Flexium Interconnect Inc.," No. 23 Juguang 1st Sreet, Tafa Industrial Park, Daliao District, Kaohsiung, Taiwan",2018,TRUE
Flexium Interconnect Inc.," No. 1399, Hanpu Road, Hi-Tech Industrial Park, Kunshan, Jiangsu, China",2018,TRUE
Flextronics Sales and Marketing (A-P) Ltd.," 12455 Research Blvd., Austin, Texas, USA",2018,TRUE
Flextronics Sales and Marketing (A-P) Ltd.," 6380 East Holmes Road, Memphis, Tennessee, USA",2018,TRUE
Flextronics Sales and Marketing (A-P) Ltd.," Avenida Liberdade, 6315, Iporanga-Sorocaba, Sao Paulo, Brazil",2018,TRUE
Flextronics Sales and Marketing (A-P) Ltd.," Plot No. 3 Phase III, SIPCOT Industrial Park, Sandavellur (Village), Sriperumbuthur, Kanchipuram, Tamilnadu, India",2018,TRUE
Flextronics Sales and Marketing (A-P) Ltd.," Flextronics Industrial Zone, Shi Da Road, Da Ling Shan, Dongguan, Guangdong, China",2018,TRUE
"Foster Electric Co., Ltd."," No. 1 Street 11, VSIP Bac Ninh, Tu Son, Bac Ninh, Vietnam",2018,TRUE
"Foster Electric Co., Ltd."," Street No. 1 Hoa Cam industrial zone, Cam Le district, Da Nang, Vietnam",2018,TRUE
"Foster Electric Co., Ltd."," No. 20, VSIP II street 5, Vietnam-Singapore Industrial Park II, Hoa Phu ward, Thu Dau Mot, Binh Duong, Vietnam",2018,TRUE
"Foster Electric Co., Ltd."," Building #7, No. 1 Zongbu Road, Nanning New High Technology Industrial Zone, Nanning, Guangxi, China",2018,TRUE
"Foster Electric Co., Ltd."," No. 8, 11 Ke Yuan Dong Road, Nanning New High Technology Industrial Zone, Nanning, Guangxi, China",2018,TRUE
Fujikura Ltd.," 101/2 Moo 20, Navanakorn Industrial Zone, Phaholyothin Road, Klongluang District, Khlong Luang, Pathum Thani, Thailand",2018,TRUE
Fujikura Ltd.," Building 56 A, No. 199 Riying North Road, Waigaoqiao Free Trade Zone, Shanghai, China",2018,TRUE
Fujikura Ltd.," 1/80 Moo 5, Rojana Industrial Park, Rojana Road, Tambol Kanham, Amphur U-Thai Pranakorn Sri, Ayutthaya, Thailand",2018,TRUE
Fujikura Ltd.," 612/12, Moo 9, Kabinburi Industrial Zone, Cam Le district, Da Nang, Vietnam",2018,TRUE
Fujikura Ltd.," Northern Region Industrial Estate, 68/1 Moo 4 Tambol, Lamphun, Thailand",2018,TRUE
Fujikura Ltd.," Build A-B, No. 1411 Yecheng Road, Jiading Industrial Zone, Shanghai, China",2018,TRUE
Fujikura Ltd.," 14 Matsuyama-cho, Moka, Tochigi, Japan",2018,TRUE
Fujikura Ltd.," 55/25 Moo 13, Navanakorn Industrial Estate, Paholyothin Road, Klong Nueng, Khlong Luang, Pathum Thani, Thailand",2018,TRUE
